eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2013,122.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2014,118.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2015,115.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2016,114.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2017,139.4,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2018,143.1,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2019,147,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2020,135.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2021,126,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2022,121.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ES,Spain,2023,117.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2000,163.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2001,159.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2002,156.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2003,155,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2004,153.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2005,152.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2006,149.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2007,149.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2008,140.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2009,133.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2010,130.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2011,127.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2012,124.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2013,117.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2014,114.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2015,111,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2016,109.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2017,133.8,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2018,136,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2019,137.9,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2020,121.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2021,108.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2022,103.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,FR,France,2023,96.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2013,127.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2014,115.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2015,112.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2016,111.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2017,137.1,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2018,139.7,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2019,144.7,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2020,135.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2021,127.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2022,127.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HR,Croatia,2023,127.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2000,155.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2001,158.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2002,156.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2003,152.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2004,150,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2005,149.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2006,149.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2007,146.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2008,144.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2009,136.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2010,132.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2011,129.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2012,126.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2013,121.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2014,118.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2015,115.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2016,113.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2017,137.3,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2018,140.5,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2019,144.7,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2020,132.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2021,120.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2022,119.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,IT,Italy,2023,120.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2004,173.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2005,173,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2006,170.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2007,170.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2008,165.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2009,160.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2010,155.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2011,149.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2012,144.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2013,139.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2014,129.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2015,125.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2016,123.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2017,148.1,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2018,149.6,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2019,153.6,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2020,151.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2021,145.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2022,136.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CY,Cyprus,2023,126.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2004,192.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2005,187.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2006,183.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2007,183.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2008,180.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2009,176.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2010,162,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2011,154.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2012,152,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2013,147.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2014,140.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2015,137.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2016,128.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2017,156.1,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2018,156.1,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2019,155,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2020,146.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2021,142.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2022,134.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LV,Latvia,2023,132.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2004,187.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2005,186.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2006,163.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2007,176.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2008,170.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2009,166,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2010,150.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2011,144.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2012,144.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2013,139.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2014,135.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2015,130,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2016,126.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2017,154.4,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2018,155.9,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2019,160,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2020,146.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2021,135.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2022,135.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LT,Lithuania,2023,129.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2000,176.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2001,177,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2002,173.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2003,173.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2004,169.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2005,168.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2006,168.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2007,165.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2008,159.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2009,152.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2010,146,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2011,142.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2012,137,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2013,133.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2014,129.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2015,127.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2016,126.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2017,153.9,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2018,159.3,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2019,161.2,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2020,143.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2021,123.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2022,115.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,LU,Luxembourg,2023,105.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2004,158.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2005,156.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2006,154.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2007,155,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2008,153.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2009,153.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2010,147.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2011,141.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2012,140.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2013,134.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2014,133,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2015,129.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2016,125.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2017,152.2,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2018,155,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2019,157.2,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2020,141.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2021,133.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2022,131.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,HU,Hungary,2023,127.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2004,148.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2005,150.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2006,145.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2007,147.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2008,146.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2009,135.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2010,131.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2011,124.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2012,121.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2013,118.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2014,115.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2015,113.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2016,111.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2017,134.5,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2018,130.5,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2019,132.2,E
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2020,128.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2021,107.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2022,91.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MT,Malta,2023,91.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2000,174.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2001,174,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2002,172.4,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2003,173.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2004,171,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2005,169.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2006,166.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2007,164.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2008,156.7,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2009,146.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2010,135.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2011,126.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2012,118.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2013,109.1,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2014,107.3,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2015,101.2,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2016,105.9,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2017,131.3,BE
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NL,Netherlands,2018,127.9,E
